region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,latitude,longitude,NDVI_index,crop_disease_status,Stress_Index,water_index,Fertility_Index,temp_humidity_index
4,0,-0.8096866413137518,0.48894610883105344,-1.7901480074706935,0.7761515979479351,0.909581558170353,-1.4143024991029867,2,2,-1.0369816928300004,72,92,-0.02955681630951353,-1.5615123955544115,1.4422734647866085,-1.3489266859835418,-1.267273449869296,2,4.628097077529361,44.076996,126.25739999999999,11.86135
1,3,0.40334330557620973,1.4975406274322778,1.5260013643897892,0.29734191859368814,0.7359443245253673,-8.284131886550704e-05,2,2,0.9002063597815052,42,48,-0.8042314373249967,0.8303229504041106,-0.7572201967480885,0.8740842635386281,-0.06882517250033172,0,10.656667663775051,62.654543999999994,228.216,24.937668
0,0,-1.3846431120754163,-0.7760707450077675,-0.7945546294629187,-0.7166324255101721,0.12411233983142377,-1.3018749949276798,2,0,0.7311288898275458,62,57,-1.5193157028777504,-0.3183075963871626,0.15431202674329883,-0.3517104603290852,-1.0389975875133028,2,9.597015772870662,16.514103000000002,77.14970000000001,13.690143
4,3,1.6134146428396103,-1.6820963295139513,1.4848302096601445,0.16940087066907145,-0.09190878549068418,1.556150505949853,1,0,1.2755128513833425,45,82,1.043069582019617,0.7718788580697504,-0.03253565911095797,-0.8355207421379672,-0.06882517250033172,2,8.783954184947689,83.598912,238.8294,20.821485
0,0,0.8481209527691957,1.1214545357504646,1.6308006673379765,1.5714907530117852,0.10360400514894441,1.4259712905889712,0,2,0.5559858604133552,27,43,-0.02955681630951353,-1.1131455474795922,-0.4074756357254588,-1.0430654980875147,-0.5824458628013163,2,6.738811944091486,104.34613000000002,253.813,22.274469
0,0,-0.7810867482569968,-1.4769584613238718,-1.7377483559965998,0.0438137164833278,1.6957343876653652,-0.5503858880716828,0,1,-1.4994806016726692,7,8,-1.0425928591759146,1.1284756110353296,-1.1864583987691817,-1.3324574041542276,0.5589334489786496,0,6.800039275369435,34.807255,106.5778,13.851
4,1,0.9950652308883864,-1.1692516590387534,0.4611655897912485,0.7656283082917975,-1.3306122003123906,1.1182749633723428,1,2,0.33762571984501305,46,79,0.8047081601686992,1.3630190750657998,-0.3471744180829315,0.6618478614250105,-1.438480346636291,0,4.53241865390936,87.30343200000002,215.1456,12.411122
2,1,1.283036567873645,0.3009030629901484,-1.3578508828094225,1.5822909713430835,0.9526490610035577,-0.562220362195399,2,1,-0.3720447370020981,76,88,-0.5062796600113494,-1.689583116192606,1.1153891733799615,-1.4025098137343834,1.5861748295806193,2,4.105813004497662,117.67369599999998,266.392,13.784446
3,0,-1.044403005020915,0.027385905403375828,0.6239787925857532,0.30869599427530986,1.4209227029201525,0.9585095627021704,2,0,1.180738484817222,64,75,-0.5658700154740788,1.1710323199496453,1.5012048748873974,-0.8152220012947565,-0.18296310367832844,2,10.939358619123327,32.963168,105.6864,24.082998000000003
1,3,0.6548251238338848,-0.6051225215160354,0.04009696187442647,-0.6983551329495127,-0.05567739421830577,-0.5326341768861078,1,0,-0.6829046593389738,78,121,1.5793827811841823,-0.790837927292361,0.06503498856753553,-1.1128530361880253,-0.9248596563353061,2,9.732269662921349,43.824375,206.0163,16.024182
4,3,0.9654791346227772,0.6086098652752668,0.6071360474690803,-0.12428198933970719,0.9881968411198546,-1.4616403955978525,2,0,0.7235469405022565,49,76,0.4471660273923223,-0.47461592500315164,-0.24805213730057285,0.7665796364152521,-0.5824458628013163,2,10.627105036796332,63.108234,251.3952,22.238280000000003
0,1,-0.7840453578835573,-1.3401998825304855,-1.0902383770667312,-1.4095079707642644,0.10907289439760622,0.9111716662073044,2,2,-0.8982320201771997,36,72,0.9834792265568876,0.27736700257211866,0.3404653945780048,1.561110075188256,1.1296231048686332,1,12.755739614994937,15.01932,107.912,12.589915000000003
3,1,-1.0325685665146713,-1.6991911518631242,0.1879388356763327,-0.8737894486643278,1.6075485485307068,0.17151703347502364,2,1,1.3263119118627833,31,76,1.5197924257214528,-1.6909042237194876,-0.09724150822786652,-0.26806746803151027,-1.0960665531023013,2,16.89087862386001,19.304824,90.0284,22.780728
0,0,-1.2584091013421521,-1.528242928371392,0.028868465129977455,0.1741086581468171,0.6238320949278177,-1.2545370984328137,1,2,1.7546920487416484,17,52,1.1026599374823465,-0.3138499238932337,0.9551497275912452,-0.47160104687402554,1.4149679328136242,1,8.86087390761548,27.176974,78.7637,18.453655999999995
1,0,-0.5976529514102218,0.36928235238684154,0.4705226704116225,0.7384892981259701,1.5166282647717186,-1.0533510383296334,2,0,0.6166414550156721,7,7,-1.102183214638644,0.1491940026415201,-1.7008290331632698,-0.23407822492293215,0.33065758662265676,1,9.290873611762866,48.62563800000001,139.4506,23.758622
2,2,-0.6578113471502933,-0.7760707450077675,1.4062307324490042,-1.5770498192369766,-0.9245471735993145,-0.8521649782264531,2,0,-1.2454852992754657,20,17,-1.2213639255641031,1.3643401825926806,-1.4646684132407373,-1.1979831361983646,-0.696583793979313,1,18.92645994538006,13.612231999999999,121.8856,16.632573
4,4,-0.034530919154800874,-0.7076914556110744,-0.3042436049553302,-0.8809895942185271,0.1234287286753408,-0.23677232379319554,0,0,0.8691203675478174,64,56,-1.698086769265939,-1.4213556718638434,1.1622119355962508,0.18827797843946492,1.529105863991621,1,10.689762580466533,31.16784,161.304,15.443500000000002
1,4,0.982244589173289,-1.1521568366895805,0.13179635195408965,-0.29251615950032317,-0.7714182746368081,1.7455020919293172,2,1,1.141312348325716,15,25,-0.4466893045486199,-0.34053629593623824,0.5924606433486229,1.1452498279286372,-0.5824458628013163,2,6.935501824817518,58.941576000000005,214.7535,13.682357999999999
0,0,1.1558163539315272,0.1299548394984148,-0.10774491192747977,-0.7346327893956703,-0.6176057645182188,1.650826298939585,2,1,1.177705705087106,21,63,1.5197924257214528,0.1171464910216867,-1.5237849473265497,-0.003972989888065268,0.38772655221165514,2,8.099192148883969,49.483961,253.902,13.534559999999999
4,4,-0.9497274969709667,0.1299548394984148,1.660743325323172,-0.30677798627114083,0.6641651531366924,-1.3610473655462618,2,1,-1.0961208975672596,56,82,0.32798531646686335,-0.3417551241707158,1.6992313282381337,1.3322070924769183,-0.1258941380893301,2,14.226369863013698,27.311536,112.992,25.132304999999995
3,0,1.56706309202349,-0.7589759226585946,0.8298345662339769,-0.3851488013418475,-0.07345128427645324,-0.11842758255603053,2,1,-1.1431289833840554,19,39,0.1492142500786749,0.8116228864429638,1.2586506744843609,-0.8243023172309029,0.9584162081016381,2,9.497929981681255,65.610168,259.2512,18.665332
0,3,-0.7298041813966077,-1.7333807965614716,0.9065626273210423,1.0756499601351055,0.26015095989186465,0.5502202054339512,2,0,0.20115063198979932,38,63,0.32798531646686335,0.8681492420447542,-0.14552341027265303,-0.6700876724141739,-1.0960665531023013,0,7.307717145624797,50.188095000000004,106.6185,20.3688
1,0,-0.8461761600413358,0.8992218452112123,-1.6479203820410115,0.7545511612853375,0.6880915435995847,1.0886887780630512,2,1,1.0670092449378772,60,82,0.08962389461594543,1.5566678686835145,0.015778265122774766,0.23902135876659242,1.2437610360466291,2,4.695613303978613,42.913906000000004,128.0985,11.943762
2,3,1.4911254449417604,-1.6991911518631242,-1.2717657411019838,1.191406146352616,1.5931927142529723,-1.526730003278293,1,0,0.49002290128333487,48,43,-1.459725347415021,1.171211308711352,1.2425546456217886,-0.4728497025130433,-0.6395148283903147,2,5.110881431478311,112.098551,231.5411,15.823799999999999
1,4,0.479280952657939,-0.9470189684995011,0.7512350890228372,-0.828650074613002,-0.9450555082817933,-1.4734748697215687,0,1,0.7652476617913494,14,12,-1.1617735701013736,0.6333415565089081,-1.5520040546737908,0.9366393199193692,-0.696583793979313,1,9.603840088622443,38.513624,188.71169999999998,14.738053
4,2,-0.808700438104898,-0.3487001862784357,0.7418780084024632,-1.2001498923421645,-1.1241616311754394,0.3727030935782039,2,1,0.6939773381336268,46,45,-1.2213639255641031,-0.9411203009308976,-0.8373926256916346,-0.8951628896632756,-1.666756208992284,2,12.293739543893633,17.624355,117.236,13.962
0,3,-1.1065338071786937,-0.24613125218339676,-0.5175850430998534,0.21052477893055532,0.46181625093623757,-0.28411022028806154,1,0,1.247459638879771,12,53,1.4602020702587233,-0.08531536829148227,-0.3997092241488956,-0.5441490741805587,-0.696583793979313,1,7.42091277126583,30.577016999999998,99.08139999999999,15.764245
2,0,-0.7041628979664136,0.18123930654593504,0.756849337395061,0.7544126969477565,-1.5548366595074894,0.36086861945448717,2,0,1.010144624998205,19,57,1.281431003870535,-0.5315513977745571,0.42327092703235236,0.5356774159691234,0.7301403457456447,0,4.766269205207397,46.31293699999999,130.0143,12.19164
2,4,-0.5858185129039785,-0.24613125218339676,0.3582377029671363,0.7117656809728845,-1.4140127613544702,-0.7456547111130049,2,2,-0.9513056654542273,67,91,0.20880460554140437,-0.021944823373009188,1.1433628230900454,-0.8895965240667426,1.0725541392796347,2,4.661182702532393,48.506029,132.7678,11.835208999999999
0,1,1.124257851248211,-0.1435623180883563,-1.5281497501002261,0.7872287449543951,-0.9512080086865367,0.6093925760525339,2,1,-0.38872502551773525,28,35,-0.8042314373249967,0.09662244634600642,-0.443614806182489,0.7769988742938997,-0.8107217251573094,2,3.0597499096494403,91.00300999999999,245.686,8.466328
0,4,0.6775077976375179,-0.1435623180883563,0.5079509928931176,1.4414727400234575,-0.6011990967722357,0.3727030935782039,0,1,1.1739147304244615,65,97,0.6855274492432402,-0.3407152846979448,-1.5542172964368233,-1.6339394061674775,1.7003127607586161,2,4.836253208941206,96.082598,216.5128,15.44796
2,2,1.410256781815763,-1.288915415482967,-0.11335916029970428,0.49756135073545826,0.8179776632552818,1.5679849800735692,2,1,0.8956571901863313,13,41,0.6855274492432402,-1.3951210333622883,0.4052706086846472,1.420688900577828,-0.7536527595683113,1,7.179686098654708,89.33301,236.85849999999996,18.572412
3,0,-0.11737198869850554,-0.9470189684995011,-0.45395689488131147,1.572183074699689,-0.46652769902395985,1.408219579403397,1,2,-0.2780285653685063,3,50,1.8177442030351003,1.1584860600814553,-1.3950455776263115,-1.0415565435583345,0.44479551780065346,2,4.048418017456359,75.46078800000001,152.5932,12.987324999999998
2,1,-0.811659047731459,-1.3231050601813126,0.30209521924489324,-1.5859115368421448,0.8931748904243705,-1.0592682753914915,2,2,-0.5153435792500726,25,69,1.6389731366469118,0.2991695384028455,1.2393384084298802,-1.269907597783634,-1.267273449869296,1,24.01325163398693,12.436180000000002,106.49,20.574554000000003
3,4,0.630170043612544,-1.6650015071647783,-1.7545911011132729,0.9112927914267507,-0.9088241170094145,-0.6450616810614143,2,0,-1.457779880383576,69,93,0.20880460554140437,-1.345251355041107,-0.0737093223811659,0.8752433302948246,0.04531275867766499,2,2.8293960448957782,82.0215,183.927,7.9407000000000005
4,3,-0.8875966948131883,0.3521875300376687,0.9103054595691917,1.3223934097040089,0.5301773665444994,-0.7219857628655718,0,2,1.7706141423247568,41,74,0.8047081601686992,-1.3646418042259794,-1.457518806745675,-1.4863350321905886,0.33065758662265676,2,7.306129852517377,49.201225,119.45750000000001,21.54943
3,1,0.5029498296704262,0.24961859594262817,0.8541629758469487,-0.504781989011619,0.31962513047105284,-0.7456547111130049,2,2,1.069283829735464,27,55,0.6855274492432402,0.48645996934279545,-0.23236346366562324,1.2480751718150622,-0.2971010348563245,2,11.536500084702695,46.255755,212.4395,20.429988
4,0,0.8668588137374145,-0.6735018109127285,-0.6410985072887879,-0.9410831167285743,1.537136599454198,0.6448959984236826,2,2,-1.325095767191007,2,17,-0.1487375272349725,-1.4034994120650266,-0.42966110299069155,-1.3192663302734342,-1.495549312225289,1,12.482079453339589,40.416088,217.8602,18.632
2,0,-0.43098460911395897,0.5231357535294008,0.9982620174007061,1.181575178384382,0.7420968249301111,1.644909061877727,1,0,-1.283395045901914,62,62,-1.2213639255641031,0.5063021520691174,1.2010929200853542,-0.5741085111138444,0.1594506898556617,2,7.885907536021562,59.75907599999999,152.8554,22.822605
0,3,-0.8708312402626764,-0.28032089688174255,0.28899530637636983,0.8331989050312057,0.40302569151313233,0.6034753389906758,0,1,1.5332991284431912,64,56,-1.698086769265939,-1.1176287897966222,0.909507800771626,1.3613619230164742,-0.525376897212318,0,7.17494822741445,43.34131200000001,113.97120000000001,18.639798
3,3,0.6173494018974467,-1.5111481060222192,0.9627051110432854,1.5406132057312767,-1.4085438721058088,0.08867571460900786,2,0,-0.08923802716879414,11,18,-0.6254603709368083,0.727421458971599,1.5245190899544059,0.2594906402619814,1.3008300016356276,0,4.079129367733228,96.70279499999998,186.17639999999997,13.296738
3,3,-1.4803048233342182,-1.4769584613238718,-0.1526588989052745,-0.355655897437147,0.35243846596301787,-0.3196136426592108,2,1,-1.2485180790055814,31,40,-0.6850507263995378,0.5795341254301829,-0.03802176099227553,0.49966607217834486,-1.5526182778142874,2,10.006265275707898,18.3144,66.4484,16.78551
1,4,-1.6252766950357016,-0.7247862779602487,-1.0209959804759654,-1.3483067335535712,-0.8486663352741438,-0.6273099698758399,0,0,0.9123374787019684,4,16,-0.3275085936231609,0.08301930045631127,0.008807598069805274,1.0626759747941064,1.0154851736906365,2,10.724512104873664,8.658637,62.64699999999999,10.144316
4,4,-0.14597188175526066,-0.1777519627867036,-1.5187926694798528,-0.7396175055485772,-0.25529185179443026,-0.35511706503036056,2,0,-1.2439689094104078,10,9,-1.1617735701013736,0.9992372018088589,-0.1291951174645068,0.5757996870597146,-0.4683079316233196,2,6.628313904265711,32.413829,162.2334,10.177776
2,2,-0.14794428817296787,-0.38288983097678303,-1.5169212533557777,1.1900215029768082,0.8268646082843565,-1.0060131418347673,2,2,0.1048598755586208,16,36,0.1492142500786749,-1.0716457245867816,-0.5096188595774408,0.7037273617181592,1.0725541392796347,0,4.372615316330363,67.576575,159.075,12.806953
3,4,-1.1459819355328384,-1.0837775472928874,0.44432284467457567,0.8081368599290892,0.5185559768910948,-1.1657785425049403,2,0,0.9373579114754246,70,103,0.8047081601686992,1.4180112412815342,1.2594064256303443,0.3644693350842681,-1.2102044842802975,2,7.714640072103139,36.319565000000004,89.1157,19.68699
4,0,0.5276049098917669,0.9676011346079054,0.4031516899449304,-0.6050301694200845,-1.4687016538410795,-0.1539310049271803,0,2,-0.3788684913948588,30,61,0.6855274492432402,1.2137765409000343,0.4030586038302005,-0.042489774004846714,-0.1258941380893301,2,6.894410934744268,44.294790000000006,227.589,11.727393
4,3,0.5976253377203745,-0.6564069885635556,-0.0310168508404144,-1.3010903944385341,-1.5110855455182017,-1.4261369732267029,1,1,-1.349358005031934,61,54,-1.6384964138032094,-0.8880884878195676,1.6948640788899043,0.015093522767232866,0.38772655221165514,1,8.761704828272775,28.780932000000004,201.45340000000002,10.561359000000003
0,1,-0.314612630469231,0.8992218452112123,0.7306495116580142,-1.6421280578999309,0.4337881935368504,-0.6036410216284068,1,2,0.26711359111981936,37,43,-0.8042314373249967,0.7347088585553645,1.6035527383932016,0.28142907782253684,-1.2102044842802975,2,23.593505654281095,14.864004,166.09799999999998,20.446132
1,2,1.5128219155365408,-0.6905966332619015,0.6445643699505755,0.4686223041810807,-1.2813921970744417,0.7218200802278403,0,0,0.27014637084993515,81,93,-0.5062796600113494,1.0396801386801642,0.704804102571353,1.4479738807294302,1.7003127607586161,2,5.069960796491093,90.71657700000002,257.5908,13.061740000000002
4,3,-0.4033709192660573,-0.5025535874209949,-1.135152364044526,-1.081901348048201,1.5166282647717186,-0.0651724489993064,2,2,-1.108252016487723,55,95,1.2218406484078055,-1.3879018199734592,1.1593300760253968,1.2331419413414895,-1.6096872434032858,1,12.883392489304388,23.464429999999997,141.17180000000002,16.261418
1,2,0.4092605248293314,-1.2205361260862737,-1.1332809479204509,0.5749629154430997,0.413279858854371,1.414136816465255,2,2,-0.23481145421435556,79,85,-0.8638217927877262,1.5729047063526056,-0.7310507843619675,0.7753896615064397,-0.18296310367832844,0,5.219930741382025,68.97189,179.52899999999997,13.264888000000001
0,0,1.4684427711381272,-1.0837775472928874,0.7287780955339398,0.15112357810841204,-0.2163260158977209,0.940757851516595,2,1,0.16324088536335107,26,26,-1.0425928591759146,0.9990241199496844,1.2894874927022228,-1.5832424291558385,-0.06882517250033172,1,7.565409178228389,80.19864,245.25959999999998,17.721971
1,4,0.8037418083707822,0.010291083054202921,-1.3447509699408997,-1.5330181598862969,-1.1740652455694705,-0.19535166436018767,2,0,-1.3235793773259492,26,41,-0.089147171772243,1.28325827353963,-0.2844958621383086,-0.4171503126076971,-0.4683079316233196,2,7.932279939554211,24.768530000000002,227.897,8.398698
2,1,-0.8767484595157985,-0.6564069885635556,-1.4401931922687123,0.650702908099772,-0.5765890951532615,-1.2722888096183886,0,0,1.4931147970191558,50,93,1.400611714795994,-1.2595327847324203,-0.1686918075608125,-1.7421944460314613,-1.438480346636291,1,3.9090845670249443,40.842248,109.6604,9.637848
3,2,0.2425921825330686,0.7282736217194802,0.16548184218743536,-1.438447017318642,-0.7372377168326771,-0.7219857628655718,0,2,-0.20448365691319678,70,65,-1.5193157028777504,-1.35477185250902,0.34028769204449744,-1.7043125744320642,0.04531275867766499,0,12.994950476546439,22.72538,203.0095,13.907195999999999
3,1,-0.17062696197660132,0.3521875300376687,-0.9105824291555543,-0.3814102642271674,0.5486348677587299,-1.4912265809071437,1,2,1.615942376088848,72,112,1.2218406484078055,1.636812217556198,-0.3684792064350051,-0.16758464480138288,0.44479551780065346,1,8.095597477256236,38.565827999999996,168.3846,14.504881999999998
0,4,-0.41915017060771537,-1.5111481060222192,-0.9087110130314793,0.45131426198348645,-1.3682108138969344,0.27211006352661377,1,2,-1.4850748979546187,66,108,1.3410213593332645,0.4587678509244877,1.6599322686469975,-0.13914635596923097,-1.0960665531023013,0,3.7816951729380466,48.213,126.89999999999999,8.954676000000001
2,0,-1.5246839677326316,-1.066682724943713,1.1498467234507619,1.242914879932656,-0.643582988449358,-0.6923995775562802,2,1,-0.021758678173716222,24,52,0.6855274492432402,-1.081191791877796,1.2521624017798916,-1.5980635465095094,0.5018644833896512,1,6.080069319186561,30.646704999999997,66.611,17.191396
2,1,-0.14399947533755345,-0.38288983097678303,-0.1657588117737979,1.4875813644378482,-0.5636004831876914,-1.1302751201337906,2,0,1.516618839927554,64,105,1.281431003870535,-1.451067806307125,-1.438840525058611,0.2805907697507687,1.0725541392796347,1,4.309015011767699,73.118448,159.327,13.548405
0,4,-1.3757672831957337,0.5060409311802279,-0.6635555007776853,0.26272583419849965,-0.26554601913566944,0.6567304725473999,1,0,-1.4918986523473794,47,64,-0.1487375272349725,-0.7966763702337405,1.5468415792040984,-1.5058086746649828,0.44479551780065346,1,6.068676160584626,25.684480000000004,87.296,12.954803
1,2,1.6370835198520977,-1.2547257707846196,0.4630370059153229,0.8812460301717273,-1.6033730515893554,-1.556316188587584,1,0,-0.330344015713005,57,86,0.5067563828550518,-1.2096034434906695,1.5499996816924693,-0.4999329806619223,0.9013472425126396,0,3.9254598358100385,106.350555,250.9965,11.33241
1,1,-0.27812311174164667,0.4718512864818805,-0.8768969389222085,-1.43069301441412,0.7920004393241425,-0.02375178956629851,2,1,-1.2348705702200602,50,68,-0.089147171772243,-1.0011838153949837,-0.728821050484456,1.3442279221605553,-0.06882517250033172,2,15.003247311827955,18.751548,162.724,15.348321999999998
3,4,-0.09173070526831108,1.3265924039405441,-0.1451732344089756,-1.519448654803383,0.6087926494940001,1.2070335193002166,1,1,-0.4516552049176395,17,39,0.26839496100413385,-0.7427837064113456,1.215135955563911,0.6509901630215539,1.4720368984026226,0,18.111986091225194,18.57749,188.486,17.709899999999998
0,3,-0.8777346627246518,1.6172043838764896,1.1535895556989113,-1.0039459259902364,-0.033801837223661445,-0.5089652286386749,1,0,1.1049189915643254,60,90,0.5663467383177813,1.281954212561482,-0.6473436829827878,1.6257509097936167,0.7301403457456447,2,15.706454659949623,19.488630000000004,133.33950000000002,19.953480000000003
